"idx","topic_title","topic_content","topic_reply_main","topic_reply_re"
1255,textarea 스크롤문제2,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

팝업 화면에서 textarea 사용 시
엣지브라우저에서는 스크롤이 표현되지만 아이패드에서는 스크롤이 생성이 안되어서 하단의 내용이 확인이 불가능합니다.
CSS문제인가 싶어서 스타일에 overflow-y:scroll! important; 셋팅을 해도 같습니다
설정이 따로 필요한가요? 


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요

문의주신 부분에 대해 확인한 결과 웹스퀘어 설정 문제가 아닌 브라우저 상 발생하는 현상으로 확인됩니다.
웹스퀘어가 아닌 기본 html 로 textarea를 실행했을때도 IOS에서는 동일하게 스크롤이 생성되지 않으므로,
웹스퀘어에서 textarea scroll과 관련하여 IOS에서 설정해 줄 수 있는 방법은 현재로서는 제공되지 않습니다.

감사합니다.

","혹시 스크롤뷰 안에 textarea사용은 문제 없는거죠

"
1256,textarea 수직 정렬 하는 법 문의1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

Textarea에서 데이터 바인딩 이후에 출력되는 글자의 Vertical Align을 middle로 하고싶은데, 도무지 작동하지 않는데 다른 방법이나 속성값이 있는지 도와주세요.

<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

유선으로 내용 전달드렸습니다.
문의 내용은 웹스퀘어에서 지원하는 속성은 없으며, CSS로 설정이 필요해보입니다.

감사합니다.

",""
1257,textarea 문의3,"<< 개요 >>
안녕하십니까. 이테클포탈 구축을 담당하고 있는 김현중입니다.
그리드에서 inputtype = 'textarea'로 할경우 클릭을 하면 줄바꿈이 되어서 나타나고 있는데
선택하기전에는 줄바꿈이 안되고 있습니다.

그리드 선택 전/후 모두 내용이 줄바꿈된 상태로 나타나게 하고 싶은데
어떤 설정을 해줘야하는지 문의드립니다.

첨부파일도 같이 보내드립니다. 확인 부탁드립니다. 감사합니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요

유선으로 설명드렸던 것처럼 데이터를 그리드뷰에 보여줄때는 </br> 태그 사용하시면 줄바꿈이 정상적으로 보이지만
수정화면에서는 </br>태그가 함께 보입니다.

바로 그리드뷰에 입력을하시는 경우 엔터키를 사용하시면 수정화면, 그리드뷰화면 모두 줄바꿈이 보입니다.

테스트 내용 첨부해드립니다.

감사합니다.
 

","안녕하십니까. SGC포탈 이테크건설 구축을 담당하고 있는 SDCIT 김현중입니다.

그리드에 직접 입력해보라고 하셔서 실행하였는데 안되서 전화드렸었습니다.

방금 전화 내용 토대로 다시 첨부해서 보내드리겠습니다. 
웹스퀘어 버젼은 5.0.2.201904041336 입니다.

그리드 칼럼 inputtype 를 textarea라고 설정을하고
EX) (안녕하세요.
김현중입니다.
하하하) 라고 입력을 했을경우 그리드를 눌렀을 경우는 ENTER키가 먹힌상태로 나오고 있는데 

다른 그리드를 선택하거나 해당 그리드를 벗어날 경우는 (안녕하세요.김현중입니다.하하하) 이렇게 나오고 있습니다.
확인 부탁드립니다. 감사합니다.


첨부파일 다시 보내드리겠습니다.

안녕하세요

textarea가 있는 컬럼의 속성 중 displayType=""label"" 을
displayType=""all"" 로 수정 하셔서 테스트 부탁드립니다.

예 ) 
<w2:column width=""593"" inputType=""textarea"" style=""height:20px;text-align: left;"" id=""col3"" textAlign=""left"" value="""" displayType=""all"" useWordBreak=""false""></w2:column>

감사합니다.

"
1258,textarea 세로 스크롤 제어관련1,"<< 개요 >>

크롬 브라우저에서 한줄정도 보이는 세로크기의 textarea 에 3줄정도의 데이터가 조회되었을때 
하단 스크롤 클릭시 마지막 라인으로 바로 이동되어 2번째라인의 데이터를 확인하기가 힘듭니다.
ie 에서는 스크롤 클릭시 조금씩 이동되어 확인이 가능하였는데 크롬에서는 바로 마지막라인으로 이동이 되네요.
크롬에서 이부분을 제어할수 있는지 문의 드립니다.



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요

문의주신 부분은 웹스퀘어 설정 문제가 아닌 브라우저 상 발생하는 현상으로
웹스퀘어가 아닌 기본 html 로 textarea를 실행했을때도 크롬 브라우저에서는 동일하게 마지막 라인쪽으로 바로 이동됩니다.
그러므로 웹스퀘어에서 textarea scroll과 관련하여 크롬 브라우저에서 설정해 줄 수 있는 방법은 없습니다.

감사합니다.

",""
1259,textarea 질문 드립니다.1,"<< 개요 >>

textarea 컴포넌트에서 입력시 엔터키를 꾹 누르면 스크롤바가 생기면서 입력커서가 계속해서 아래로 내려가면서
데이터를 입력할수 있게 되어있습니다.
스크롤바는 overflow : hidden 으로 없앨수 있지만 스크롤바만 사라질뿐 입력 커서가 아래로 내려가는건 동일한데
엔터키를 꾹 눌러도 입력커서가 계속 아래로 안내려가고 정해진 크기안에서만 데이터를 입력하고 싶은데 방법이 있을까요?


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

textarea 컴포넌트 영역을 벗어나는 경우 입력 제한을 주는 api는 현재 제공해드리지 않고 있습니다.

다른 방법으로 textarea 속성중 maxlength 이용해 해당 컴포넌트 영역만큼 글자수 제한을 설정해 주시면,
정해진 크기안에서 입력 될 수 있또록 조절 가능한점 참고 부탁드립니다.

감사합니다.
 

",""
1260,textarea 입력제한 속성 관련1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
textarea에 inputBox의 allowChar같은 기능을 하는 속성이 있나요?


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

문의 주신 내용 확인 후 답변 드립니다.
textarea 소스태그에 직접 allowChar 속성 값 기재 후 테스트 부탁드립니다.

ex) 
<xf:textarea id="""" style=""width: 300px;height: 100px;"" allowChar='A-Z'></xf:textarea>

감사합니다.

",""
1261,textarea 질문 드립니다.2,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
글 등록 시 textarea로 등록 하고 

상세 표현지 textbox로 표현하려고 하나 <br>과 같은 개행을 먹일수 있는 방법이 있나요?

여기 문고 답하기에 답글 정보처럼 그런식으로 표현을 하려고 합니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

escape 속성 사용하여 테스트 부탁드립니다.

escape
[true, false] <>&""를 HTML Escape 문자로 변환하여 화면에 표시.

감사합니다.

","해결되었습니다.

"
1262,textarea 전체선택 단축키 여부1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

TEXTAREA를 사용하는데 있어 CTRL+A (전체선택) 단축키가 작동하지 않습니다.
별다른 이벤트를 주어야 하나요?

<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요. 기술지원팀 입니다.

gridView 안에 inputType = textarea 일때, 그리고 단일 textarea 컴포넌트일때 둘다 ctrl+A 정상동작함을 확인하였습니다.
공통으로 keyEvent에 ctrl+A(전체선택) 동작을 제어하고있는건 아닌지 확인 부탁드립니다.

감사합니다.

",""
1263,TextArea에서 바인딩 데이터 개행처리2,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )
감사합니다. 텍스트박스는 정상동작합니다

이름<br/>홍길동

TextArea에서 위처럼 바인딩 되는 데이터 개행처리를 어떻게 하나요



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

Textarea 컴포넌트에서는 value 값을 자동으로 개행처리 해 주는 속성은 따로 없습니다. 
데이터를 보내거나 받을때 setValue 를 이용하여 스크립트 영역에서 조절해 주셔야 할 것 같습니다.

샘플파일 첨부드립니다.

감사합니다.

","샘플파일 첨부주신대로  String을 바로 스크립트에서 사용하니 textarea에 정상적으로 개행되서 찍힙니다

그러나 데이터맵에서 바인딩된
이름/n 홍길동 했을때는
개행이 되지 않습니다.

확인부탁드립니다

"
1264,textarea html tag1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

textarea 컴포넌트 안에 html 태그가 섞인 string 문자열을 뿌려줌.
그때 html 태그가 인식되어 하나의 html 문서처럼 보이게 하려고 함.
html 태그의 기능들과 css가 포함되었을 경우,
css까지 적용하여 보여주길 원함.



<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)
없음



","안녕하십니까!

문의하신 textarea 에서 html tag 표현은 적용되지 않습니다.

textarea 는 개행 텍스트의 입력/출력을 지원하는 컴퍼너트로
HTML <textarea> 와 유사한 인터페이스를 제공합니다.

html tag 를 표현하려면 textbox 컴퍼넌트를 권장드립니다.

예제) 
  tbx_test.setValue(""테스트<p>123</p>"");
  <w2:textbox id=""tbx_test"" label="""" style=""width:150px;height:46px;"" escape=""false""></w2:textbox>
  
편집이 가능한 컴퍼넌트로는 editor 가 있습니다.

감사합니다.
 

",""
1265,textarea에서 글쓰기 후 저장 시 개행이 없어집니다.3,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

textarea에서 저장 후 DB에 값을 확인해보면 개행이 없어져서 

다시 textbox에서 출력시 한줄로 보이게 됩니다. 어떻게 처리해야하나요.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하십니까!

textarea 개행처리후 getValue 로 값을 보면
개행처리가 \n 로 들어가 있을겁니다.

DB 저장시 개행문자가 빠져 들어가는거 같습니다.

서버 소스를 확인해 보셔야 할거 같습니다.

감사합니다.

","getValue 값을 그대로 textbox에 넣어도 개행이 없어지는 형태로 나옵니다.

DB저장도 마찬가지구요

textarea 에서 개행처리 된 값을 
textbox 에 표현할려면 개행처리된 \n 값을 br 태그로 변환해 주셔야 합니다.

관련 샘플을 첨부합니다.

"
1266,textarea에서 오른쪽 팝업 메뉴생성 가능한지 알고 싶습니다.1,"<< 개요 >>

grid 에서처럼 

textarea에서 오른쪽 팝업 메뉴생성 가능한지 알고 싶습니다","안녕하세요.

textarea 컴포넌트에서 contextmenu 기능은 지원하지 않고있습니다.

감사합니다.

",""
1267,TextArea focus 관련 질문입니다.1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

TextArea 가 readOnly 상태이거나, disabled 상태일 때 focus 를 준 경우
readOnly 상태이거나, disabled 상태가 아닐 때처럼 focus 를 보여줄 방법은 따로 없는지 문의드립니다.


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)



","안녕하세요.

readonly, disabled 상태일 때, focus 주는 방법은 현재 없어보입니다.

감사합니다.

",""
1268,데이터 조회 시 textarea 개행문자 가공처리 오류1,"<< 개요 >>

( 기능 문의의 경우 해당 기능의 사용 용도와 목적을 구체적으로 기술해 주시기 바랍니다. )

DB데이터 개행문자가 \r\n 로 저장된 데이터를 textarea 컴포넌트에 조회를 하면,

웹스퀘어가 마음대로 개행문자를 \n 가공처리해서 프로젝트 전체에 심각한 오류를 유발합니다.
조회된 데이터를 사용자가 변경하지 않았으면 조회된 데이터가 그대로 보존 되어야 합니다.

심각한 오류로 인지되는 이유는 아래 2가지 사유입니다.

1. 화면에서 데이터를 수정하지 않고 저장 버튼을 클릭하면 ""변경내역이 존재하지 않습니까?"" 라는 메시지가 떠야 정상인데
웹스퀘어가 마음대로 데이터를 바꾸기 때문에 ""저장하시겠습니까?"" 라는 메시지가 출력되어 전체 화면에 오류가 발생합니다.

2. 모든 업무에 대해서 데이터 변경이력을 별도로 저장하는 로직이 있는데, 사용자가 데이터를 변경하지 않았음에도
웹스퀘어가 마음대로 데이터를 바꾸기 때문에 데이터 변경이력이 생성되는 오류가 발생합니다.

프로젝트 전체에 영향도가 발생하는 심각한 오류이므로 반드시 조치 되었으면 합니다.

해결 부탁드립니다.
통화가 필요하면 전화주세요.
010 - 8896 - 1425


<< 재현 방법 >>

( 재현이 쉽도록 순서를 명시하여 주시면 좋습니다. 관련 소스는 가급적 첨부파일로 올려 주시기 바랍니다.)

데이터를 ref로 바인딩된 textarea에 데이터를 조회함.

","안녕하세요
해당 현상 재현되어 연구토 검토 요청하겠습니다
검토후 프로젝트 담당 엔지니어를 통해 연락드리겠습니다
감사합니다.

",""
