No,video name,video link,video description,video description(ENG),examplefilename,examplefile download link,classification,Key,O X,sample,dubbing,caption
182,SelectBox - labelWidthAuto,https://youtu.be/7DGZtipfrf0,선택 항목의 label 길이에 따라 SelectBox의 너비 조절.,Automatically adjust the width of the SelectBox depending on the length of the label of the selection items. ,/SelectBox/labelWidthAuto_SelectBox.xml,https://inswave.com/confluence/download/attachments/17110092/2021%20-%2010%20SelectBox%20%28labelWidthAuto%29.xml?version=1&modificationDate=1634541348000&api=v2,SelectBox,labelWidthAuto_SelectBox,Sample O Dubbing O,O,O,
183,WindowContainer - .w2window_selected,https://youtu.be/IwIiNZJvo1c,여러 윈도우 중 현재 선택된 윈도우를 구분하는 스타일 지정.,Define the style to indicate the currently selected window among multiple windows.,/WindowContainer/w2window_selected_WindowContainer.xml,https://inswave.com/confluence/download/attachments/17110084/2021%20-%2010%20WindowContainer%20%28w2window_selected%29.xml?version=1&modificationDate=1634622215803&api=v2,WindowContainer,w2window_selected_WindowContainer,Sample O Dubbing O,O,O,
184,GridView - groupby(),https://youtu.be/1THvU4kuA5Y,함수를 통한 그룹핑 수행.,"Groups data by one or more columns, and shows statistics of each group. ",/GridView/Grouping/groupby_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/2021%20-%2010%20GridView%20%28groupby%29.xml?version=1&modificationDate=1634780463506&api=v2,GridView,groupby_GridView,Sample O Dubbing O,O,O,
185,GridView - groupbyZone,https://youtu.be/uu1wFeYjNKc,한 개 이상의 컬럼 헤더를 드래그-앤-드롭하여 그룹핑을 수행할 수 있도록 허용.,Allow end users to group data by dragging-and-dropping one or more column headers. ,/GridView/Grouping/groupbyZone_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/2021%20-%2010%20GridView%20%28groupbyZone%29.xml?version=1&modificationDate=1635126945670&api=v2,GridView,groupbyZone_GridView,Sample O Dubbing O,O,O,
186,GridView - clearGroupby(),https://youtu.be/ODulxBbi1hY,그룹핑을 해제,Cancels grouping in the GridView. ,/GridView/Grouping/clearGroupby_GridView/,https://inswave.com/confluence/download/attachments/17110082/2021%20-%2010%20GridView%20%28clearGroupby%29.zip?version=1&modificationDate=1635143495542&api=v2,GridView,clearGroupby_GridView,Sample O Dubbing O,O,O,
187,GridView - getGroupbyData() ,https://youtu.be/8QHBOsQZ4VQ,그룹핑 조건 반환,Returns the currently applied grouping conditions. ,/GridView/Grouping/getGroupbyData_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/2021%20-%2010%20GridView%20%28getGroupbyData%29.xml?version=1&modificationDate=1635301899599&api=v2,GridView,getGroupbyData_GridView,Sample O Dubbing O,O,O,
188,GridView - groupbyMaxCount,https://youtu.be/H3h9EJvdoIk,그룹핑 기준 컬럼 수 제한,Set the maximum number of columns based on which the GridView data is to be grouped. ,/GridView/Grouping/groupbyMaxCount_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/2021%20-%2010%20GridView%20%28groupbyMaxCount%29.xml?version=1&modificationDate=1635384573287&api=v2,GridView,groupbyMaxCount_GridView,Sample O Dubbing O,O,O,
189,GridView - groupbyZoneHeight & groupbyZoneMessage,https://youtu.be/eI_9K0QEJI4,그룹핑 영역 높이 및 그룹핑 영역에 표시할 메시지 지정,"Set the height of the grouping zone, and define the message to display in the grouping zone. ",/GridView/Grouping/groupbyZoneHeight_groupbyZoneMessage_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/groupbyZoneHeight_groupbyZoneMessage_GridView.xml?version=1&modificationDate=1635826823075&api=v2,GridView,groupbyZoneHeight_groupbyZoneMessage_GridView,Sample O Dubbing O,O,O,
190,GridView - groupbyFilterBox & groupbyFilterBoxLocation,https://youtu.be/-qWrX0UwPnE,그룹핑 필터 박스 표시,Displays filtering conditions upon the end user’s dragging the header and choosing a filter. ,/GridView/Grouping/groupbyFilterBox_groupbyFilterBoxLocation_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/groupbyFilterBox_groupbyFilterBoxLocation_GridView.xml?version=1&modificationDate=1635827741126&api=v2,GridView,groupbyFilterBox_groupbyFilterBoxLocation_GridView,Sample O Dubbing O,O,O,
191,GridView - customFilterBox,https://youtu.be/PuhCRu0KEmo,필터를 유지한 채 그룹핑 수행,Groups data while maintaining the filter set by the end user.,/GridView/Grouping/customFilterBox_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/customFilterBox_GridView.xml?version=1&modificationDate=1635827793506&api=v2,GridView,customFilterBox_GridView,Sample O Dubbing O,O,O,
192,GridView - drawType,https://youtu.be/JvQNnEjHWzc,렌더링 방법 선택,Decides how to render the GridView.,/GridView/_General/drawType_GridView.xml,https://inswave.com/confluence/download/attachments/17110082/drawType_GridView.xml?version=1&modificationDate=1636355958316&api=v2,GridView,drawType_GridView,Sample O Dubbing O,O,O,
193,GridView - setCellInputType() & setCellInputTypeCustom,https://youtu.be/GaGi7q3_Lps,GridView 특정 셀의 inputType을 동적으로 변경. ,"Dynamically change inputType of inputType=""custom"" cells in the GridView.",/GridView/inputType/setCellInputType_setCellInputTypeCustom_GridView/,https://inswave.com/confluence/download/attachments/17110082/setCellInputType_setCellInputTypeCustom_GridView.zip?version=1&modificationDate=1636435259751&api=v2,GridView,setCellInputType_setCellInputTypeCustom_GridView,Sample O Dubbing O,O,O,
194,gridView.column - sortLabel,https://youtu.be/9iG--eshvBI,컬럼의 데이터를 라벨값을 기준으로 정렬.,"Sorts data by labels in the columns of which inputType is ""autoComplete"", ""select"" or ""custom"". ",/GridView/Sorting/sortLabel_gridView_column/,https://inswave.com/confluence/download/attachments/17110082/sortLabel_gridView_column.xml?version=1&modificationDate=1636439398472&api=v2,GridView,sortLabel_gridView_column,Sample O Dubbing O,O,O,
195,MultiUpload - getFileCount(),https://youtu.be/keVnrnMaRO8,업로드 대상 파일의 수를 반환. ,Get the number of the files to be uploaded. ,/MultiUploadgetFileCount_MultiUpload.xml,https://inswave.com/confluence/download/attachments/18450885/getFileCount_MultiUpload.xml?version=1&modificationDate=1637129371979&api=v2,MultiUpload,getFileCount_MultiUpload,Sample O Dubbing O,O,O,
196,$p - openPopup & options.modal,https://youtu.be/vf18BZmGuoQ,"WFrame, IFrame, 브라우저 팝업을 모달 혹은 모달리스 형태로 생성.","Create modal or modalless popups in WFrame, IFrame, or on a new browser. ",/$p/PopUp/openPopup_modal_$p/,https://inswave.com/confluence/download/attachments/17110122/openPopup__modal_%24p.zip?version=1&modificationDate=1637129135590&api=v2,$p,openPopup_modal_$p,Sample O Dubbing O,O,O,
197,$p - openPopup & options.frameModal,https://youtu.be/R2pEQDkH6Yw,지정한 WFrame 영역에만 표시되는 팝업을 생성.,Display a modal popup only on the specified WFrame area.,/$p/PopUp/openPopup_frameModal_$p/,https://inswave.com/confluence/download/attachments/17110122/openPopup_frameModal_%24p.zip?version=1&modificationDate=1637132197215&api=v2,$p,openPopup_frameModal_$p,Sample O Dubbing O,O,O,
198,WFrame - frameModal,https://youtu.be/ru16t-GdHx0,WFrame 내에서 부모 팝업을 닫을 때 부모 팝업이 생성한 모든 자식 팝업을 함께 닫기. ,Close a parent popup with all child popups belonging to the parent in the WFrame.,/WFrame/frameModal_WFrame/,https://inswave.com/confluence/download/attachments/17110102/frameModal_WFrame.zip?version=1&modificationDate=1637212023632&api=v2,WFrame,frameModal_WFrame,Sample O Dubbing O,O,O,
199,TabControl - frameModal,https://youtu.be/eA6lQkcBGsY,"frameMode=""wframe"" 혹은 ""wframePreload""  탭 상에서 팝업을 닫을 경우 모든 자식 팝업을 함께 닫기.","Close a parent popup with all child popups belonging to the parent on the frameMode=""wframe"" or ""wframePreload"" tab. ",/TabControl/frameModal_TabControl/,https://inswave.com/confluence/download/attachments/17110132/frameModal_TabControl.zip?version=1&modificationDate=1637212241283&api=v2,TabControl,frameModal_TabControl,Sample O Dubbing O,O,O,
200,WindowContainer - createWindow() & frameModal,https://youtu.be/kTIlquVF8yw,"frameMode=""wframe"" 윈도우 상에서 팝업을 닫을 경우 모든 자식 팝업을 함께 닫기.","Close a parent popup with all child popups belonging to the parent on a frameMode=""wframe"" window.         ",/WindowContainer/createWindow_frameModal_WindowContainer/,https://inswave.com/confluence/download/attachments/17110084/createWindow_frameModal_WindowContainer.zip?version=1&modificationDate=1637653074073&api=v2,WindowContainer,createWindow_frameModal_WindowContainer,Sample O Dubbing O,O,O,
201,tabControl.content - frameMode,https://youtu.be/dGoIpOaHJcA,"frameMode=""wframe"" 혹은 ""wframePreload"" 탭에서 지정한 영역에만 표시되는 모달 팝업을 생성. ","Generate frame-based modal popups on frameMode=""wframe"" or""wframePreload"" tab of the TabControl.",/TabControl/frameMode_tabControl_content_openPopup_frameModal_$p/,https://inswave.com/confluence/download/attachments/17110132/frameMode_tabControl_content_openPopup_frameModal_%24p.zip?version=1&modificationDate=1637562064578&api=v2,TabControl,frameMode_tabControl_content_openPopup_frameModal_$p,Sample O Dubbing O,O,O,
202,windowContainer.window - frameMode,https://youtu.be/Ch-k_-Vo8Kk,"frameMode=""wframe"" 윈도우에서에서 지정한 영역에만 표시되는 모달 팝업을 생성.","Generate frame-based modal popups in the frameMode=""wframe"" window of the WindowContainer. ",/WindowContainer/frameMode_windowContainer_window_openPopup_frameModal_$p/,https://inswave.com/confluence/download/attachments/17110084/frameMode_windowContainer_window_openPopup_frameModal_%24p.zip?version=1&modificationDate=1637565941448&api=v2,WindowContainer,frameMode_windowContainer_window_openPopup_frameModal_$p,Sample O Dubbing O,O,O,
203,Calendar - displayDayType,https://youtu.be/ChiZeVzrJY4,달력의 요일을 이미지 혹은 텍스트로 표시. ,Display the days on the calendar in image or text. , /Calendar/displayDayType_Calendar.xml,https://inswave.com/confluence/download/attachments/17110128/displayDayType_Calendar.xml?version=1&modificationDate=1638152553921&api=v2,Calendar,displayDayType_Calendar,Sample O Dubbing O,O,O,
204,GridView - copyType,https://youtu.be/wtetKx3tna0,GridView에서 데이터를 복사할 때 데이터 복사 방법을 지정. ,Decides how to copy data on the GridView. ,/GridView/_General/copyType_GridView.xml,https://inswave.com/confluence/download/attachments/20121060/copyType_GridView.xml?version=1&modificationDate=1638253901459&api=v2,GridView,copyType_GridView,Sample O Dubbing O,O,O,
205,GridView - subtotalStyleFormatter,https://youtu.be/vGa9ayKAHtc,"subtotal에 적용할 CSS 클래스를 판단. 즉, subtotal 데이터에 따라 서로 다른 CSS를 적용.",Decides the CSS class to apply to the subtotal based on the subtotal data. ,/GridView/subTotal/subtotalStyleFormatter_GridView.xml,https://inswave.com/confluence/download/attachments/20121060/subtotalStyleFormatter_GridView.xml?version=2&modificationDate=1638507642832&api=v2,GridView,subtotalStyleFormatter_GridView,Sample O Dubbing O,O,O,
206,WindowContainer - getSelectedIndex(),https://youtu.be/AteLPAoIYK8,현재 선택된 윈도우의 인덱스를 확인.,Check the index of the currently selected window. ,/WindowContainer/getSelectedIndex_WindowContainer.xml,https://inswave.com/confluence/download/attachments/17110084/getSelectedIndex_WindowContainer.xml?version=1&modificationDate=1638409804198&api=v2,WindowContainer,getSelectedIndex_WindowContainer,Sample O Dubbing O,O,O,
207,InputCalendar - displayDaytype,https://youtu.be/OT_ps7WMpz4,달력의 요일을 이미지 혹은 텍스트로 표시. ,Display the days on the calendar in image or text. ,/InputCalendar/displayDayType_InputCalendar.xml,https://inswave.com/confluence/download/attachments/17110100/displayDayType_InputCalendar.xml?version=1&modificationDate=1638152485905&api=v2,InputCalendar,displayDayType_InputCalendar,Sample O Dubbing O,O,O,
208,GridView - dataDragDropStatus,https://youtu.be/_Hh63KhRaII,"하나의 GridView 내에서 드래그-앤-드롭으로 행을 이동할 경우, rowStatus를 유지.",Keeps the rowStatus of the row dragged-and-dropped within a GridView. ,/GridView/Draggingl/dataDragDropStatus_GridView.xml,https://inswave.com/confluence/download/attachments/20121062/dataDragDropStatus_GridView.xml?version=1&modificationDate=1638426279000&api=v2,GridView,dataDragDropStatus_GridView,Sample O Dubbing O,O,O,
209,InputCalendar - ioFormat & displayFormat & calendarDisplayFormat,https://youtu.be/Z_SgdHf7Nw8,"(1) 날짜 입력 형식, (2) 입력란의 날짜 출력 형식, (3) 달력의 날짜 출력 형식을 지정.","Set the following: 
   (1) date input format, 
   (2) date display in the input box, and 
   (3) date display on the calendar.",/InputCalendar/ioFormat_displayFormat_calendarDisplayFormat_InputCalendar.xml,https://inswave.com/confluence/download/attachments/17110100/ioFormat_displayFormat_calendarDisplayFormat_InputCalendar.xml?version=1&modificationDate=1638770323745&api=v2,InputCalendar,ioFormat_displayFormat_calendarDisplayFormat_InputCalendar,Sample O Dubbing O,O,O,
210,InputCalendar - setValue() & ioFormat,https://youtu.be/lKcxqmtWcis,특정 날짜를 직접 설정.,Set a date in the InputCalendar. ,/InputCalendar/setValue_ioFormat_InputCalendar.xml,https://inswave.com/confluence/download/attachments/17110100/setValue_ioFormat_InputCalendar.xml?version=1&modificationDate=1638852769345&api=v2,InputCalendar,setValue_ioFormat_InputCalendar,Sample O Dubbing O,O,O,
211,Spinner - initValue,https://youtu.be/4R8vFFkceDc,Spinner 컴포넌트의 초기값을 지정. ,Define the initial value of the Spinner.  ,/Spinner/initValue_Spinner.xml,https://inswave.com/confluence/download/attachments/18450613/initValue_Spinner.xml?version=1&modificationDate=1638771017566&api=v2,Spinner,initValue_Spinner,Sample O Dubbing O,O,O,
212,InputBox - ltrim & trim & rtrim,https://youtu.be/7I_TWRe5v5I,포커스가 InputBox를 벗어날 때 좌측 및/혹은 우측 공백 제거.,Remove leading and/or trailing whitespace upon the focus moving out the InputBox.  ,/InputBox/ltrim_trm_rtrim_InputBox.xml,https://inswave.com/confluence/download/attachments/17110098/ltrim_trm_rtrim_InputBox.xml?version=1&modificationDate=1638771297778&api=v2,InputBox,ltrim_trm_rtrim_InputBox,Sample O Dubbing O,O,O,
213,AutoComplete - oneditkeyup,https://youtu.be/jS5FuFdu7eo,사용자가 키보드에서 키를 누른 후 누른 키를 놓을 때 발생. ,Fired upon user’s releasing a key on the keyboard. ,/AutoComplete/oneditkeyup_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/oneditkeyup_AutoComplete.xml?version=1&modificationDate=1638771990352&api=v2,AutoComplete,oneditkeyup_AutoComplete,Sample O Dubbing O,O,O,
214,AutoComplete - oneditenter,https://youtu.be/kgEMTm3MJG8,사용자가 편집 모드로 진입 후 Enter 키를 누를 때 발생.,Fired upon user’s pressing Enter key in the editing mode. ,/AutoComplete/oneditenter_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/oneditenter_AutoComplete.xml?version=1&modificationDate=1638771922650&api=v2,AutoComplete,oneditenter_AutoComplete,Sample O Dubbing O,O,O,
215,AutoComplete - nextTabByEnter & nextTabID,https://youtu.be/r3KLpDW8US0,"사용자가 탭 키 혹은 엔터 키를 입력할 경우, nextTabID 컴포넌트로 이동. 
",Move to the nextTabID component upon user’s pressing Enter. ,/AutoComplete/nextTabByEnter_nextTabID_AutoComplete.xml,https://inswave.com/confluence/download/attachments/17110094/nextTabByEnter_nextTabID_AutoComplete.xml?version=1&modificationDate=1638939703566&api=v2,AutoComplete,nextTabByEnter_nextTabID_AutoComplete,Sample O Dubbing O,O,O,
